Hostname,Host groups,MAC address,OS version,Manufacturer,Last seen,Asset management,Sensor ID,Tags,Site name,Platform
NEXS1910-001,074235de3b0547f0bc97e35ec8cec8ac,08-71-90-30-CD-C0,Windows 11,LENOVO,2026-03-05T22:02:23Z,Managed,d0b005415f6e45d8adf53b5525898adb,SensorGroupingTags/Nexplay,,Windows
NEXS2107-003,074235de3b0547f0bc97e35ec8cec8ac,"7C-8A-E1-87-07-E3, 58-6C-25-F9-D5-B2",Windows 11,LENOVO,2026-02-28T18:34:56Z,Managed,673e967d12e54b10bf65cd211ed73586,SensorGroupingTags/Nexplay,,Windows
NEXS2203-005,074235de3b0547f0bc97e35ec8cec8ac,5C-80-B6-EC-F3-6F,Windows 11,Dell Inc.,2026-03-05T21:35:56Z,Managed,dbd217fce65645dcb3605fedc6454d8c,SensorGroupingTags/Nexplay,,Windows
NEXS2205-003,074235de3b0547f0bc97e35ec8cec8ac,"3C-18-A0-D5-4D-3C, 70-B5-E8-14-CC-F8, 00-E0-4C-68-5B-90, 72-1A-B8-5F-46-D2, 70-1A-B8-5F-46-D2",Windows 11,LENOVO,2026-03-05T21:55:14Z,Managed,e013b047a30d45aaa5fcb0f054032c20,SensorGroupingTags/Nexplay,,Windows
NEXS2210-002,074235de3b0547f0bc97e35ec8cec8ac,"6C-24-08-C6-D4-C8, 80-6D-97-2D-52-B8, 00-09-0F-FE-00-01, 00-09-0F-AA-00-01, 00-15-5D-E1-E0-2E, 00-15-5D-0E-E4-BA, 04-7B-CB-2C-A3-C4",Windows 11,LENOVO,2026-03-05T21:58:33Z,Managed,2b987d84e4f540de9c6f5201ee277b55,SensorGroupingTags/Nexplay,,Windows
NEXS2304-005,074235de3b0547f0bc97e35ec8cec8ac,"00-09-0F-FE-00-01, 0A-00-27-00-00-19, 00-FF-32-8E-6A-BF, 78-AF-08-61-C2-04",Windows 11,LENOVO,2026-03-05T21:40:40Z,Managed,2bb03f492da44212a06904c3f08a7c53,SensorGroupingTags/Nexplay,,Windows
NEXS2309-004,074235de3b0547f0bc97e35ec8cec8ac,74-04-F1-EC-5A-0E,Windows 11,Dell Inc.,2026-03-05T22:01:06Z,Managed,ebef71c898444f2da9dcb7b2beb81c8a,SensorGroupingTags/Nexplay,,Windows
NEXS2402-001,074235de3b0547f0bc97e35ec8cec8ac,"00-09-0F-AA-00-01, 08-9D-F4-94-7A-C3",Windows 11,LENOVO,2026-03-05T21:45:29Z,Managed,38507537d3524cca8406c39b63cc823b,SensorGroupingTags/Nexplay,,Windows
NEXS2402-002,074235de3b0547f0bc97e35ec8cec8ac,08-9D-F4-91-DF-1B,Windows 11,LENOVO,2026-03-05T22:03:47Z,Managed,688489e472814bdd8dd6124a9ecdeee1,SensorGroupingTags/Nexplay,,Windows
NEXS2402-003,074235de3b0547f0bc97e35ec8cec8ac,"00-09-0F-FE-00-01, 08-9D-F4-8F-44-E0",Windows 11,LENOVO,2026-03-05T21:31:28Z,Managed,bec661327f6b452498020be5278bd872,SensorGroupingTags/Nexplay,,Windows
NEXS2402-005,074235de3b0547f0bc97e35ec8cec8ac,"F4-A8-0D-86-17-74, AC-19-8E-49-CF-DC",Windows 11,LENOVO,2026-03-05T10:21:58Z,Managed,74de3c643b5446ef8f98fb3a58a9b421,SensorGroupingTags/Nexplay,,Windows
NEXS2403-011,074235de3b0547f0bc97e35ec8cec8ac,A0-29-42-5A-DF-25,Windows 11,LENOVO,2026-03-02T22:48:45Z,Managed,55616fb50d8b4cfab6aec80dd8e9b236,SensorGroupingTags/Nexplay,,Windows
NEXS2407-013,074235de3b0547f0bc97e35ec8cec8ac,"FC-5C-EE-A7-67-46, 80-6D-97-2D-52-B8, A2-B3-39-67-28-30, A2-B3-39-67-28-2F, A0-B3-39-67-28-2F",Windows 11,LENOVO,2026-03-05T21:36:23Z,Managed,00fa3d853a564125a8b3ebfb1b4da6b1,SensorGroupingTags/Nexplay,,Windows
NEXS2407-014,074235de3b0547f0bc97e35ec8cec8ac,"00-09-0F-AA-00-01, 10-91-D1-47-01-76",Windows 11,LENOVO,2026-03-05T21:49:40Z,Managed,78a7d784c28f4bf493fc33859bf7500d,SensorGroupingTags/Nexplay,,Windows
NEXS2511-003,074235de3b0547f0bc97e35ec8cec8ac,D4-AB-61-1A-F4-05,Windows 11,LENOVO,2026-03-05T22:02:10Z,Managed,d14b49a78ab94676bf94ef4f2a8d5049,SensorGroupingTags/Nexplay,,Windows
NOM-WYN-OPS-LT,f9bd66cd531849bfba240bf27ba7dca2,"F4-A8-0D-1F-D5-9D, 9C-65-EB-90-28-60",Windows 11,LENOVO,2026-03-05T21:39:18Z,Managed,2ff78bea214a44cdb79ef15b52ea7e1f,SensorGroupingTags/Sydell_Miami,,Windows
NOM-WYN-PRCH-LT,f9bd66cd531849bfba240bf27ba7dca2,"F4-A8-0D-0A-2B-B6, 9C-65-EB-90-5E-89",Windows 11,LENOVO,2026-03-05T21:38:14Z,Managed,e5b72e8d12d447ad95dd7fe23367fbd4,SensorGroupingTags/Sydell_Miami,,Windows
NXP-WATCHTOWER,074235de3b0547f0bc97e35ec8cec8ac,BC-24-11-BB-D9-54,Windows 11,QEMU,2026-03-05T21:56:30Z,Managed,3c4392366abe444d9db68c84e3ce8754,SensorGroupingTags/Nexplay,,Windows
OFFICEMDF,074235de3b0547f0bc97e35ec8cec8ac,"3C-18-A0-D5-E2-FC, BC-A8-A6-70-E6-6C",Windows 11,HP,2026-03-05T21:43:41Z,Managed,b9949c2951b64561aaeacf60f8bbf0fc,SensorGroupingTags/Nexplay,,Windows
OFFICENUC,4e8a9020b1b14252a7497d466a4430e4,94-C6-91-A9-79-40,Windows 10,Intel(R) Client Systems,2026-03-05T21:47:42Z,Managed,b70e3e607292430097ffec5fbe4f5bfd,SensorGroupingTags/Diversity_HS_Tustin_Dow,,Windows
OPI-VM2,dd461f84d65749c39ca435673d7559b2,00-15-5D-4D-0B-04,Windows Server 2025,Microsoft Corporation,2026-03-05T22:02:44Z,Managed,011fb129e42c4ba3914f665ba29485fe,SensorGroupingTags/Sunset_Tower_Hotel,Default-First-Site-Name,Windows
OV-SECURITY-CEN,6d0ea40791a443618cde4b79a06cc725,80-E8-2C-EE-E6-53,Windows 11,HP,2026-03-05T21:51:03Z,Managed,d7e39a7909de43a88e8c27297d4e172b,SensorGroupingTags/Oceanview_Hotel,Default-First-Site-Name,Windows
OVH-AMBIANCE,6d0ea40791a443618cde4b79a06cc725,5C-ED-8C-2A-96-B6,Windows Server 2019,HPE,2026-03-05T21:32:04Z,Managed,f03bd957aed54db29c427ac5ec4230e5,SensorGroupingTags/Oceanview_Hotel,Default-First-Site-Name,Windows
OVH-SAFLOK,775435209df14c20946d1132cca4d812,20-67-7C-F2-EB-78,Windows Server 2012 R2,HP,2026-03-05T21:42:09Z,Managed,3e84de542773407282b9db93146c819e,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
OVH-WS-FD2-9134,6d0ea40791a443618cde4b79a06cc725,10-B6-76-1A-39-E2,Windows 11,HP,2026-03-05T21:51:06Z,Managed,73a2b6a94ba14219a54990dc16051acc,SensorGroupingTags/Oceanview_Hotel,Default-First-Site-Name,Windows
OVH-WS-GS2-9136,6d0ea40791a443618cde4b79a06cc725,48-EA-62-23-7D-75,Windows 11,HP,2026-03-05T21:51:16Z,Managed,fdfe6b50e88647948a85d82ee96a41c4,SensorGroupingTags/Oceanview_Hotel,Default-First-Site-Name,Windows
OVH-WS-GS3-9138,6d0ea40791a443618cde4b79a06cc725,48-EA-62-23-7C-8E,Windows 11,HP,2026-03-05T22:00:16Z,Managed,e5752cf126484fed94e2514b131bf60c,SensorGroupingTags/Oceanview_Hotel,Default-First-Site-Name,Windows
OVHDC,6d0ea40791a443618cde4b79a06cc725,48-DF-37-86-24-44,Windows Server 2019,HPE,2026-03-05T21:56:49Z,Managed,ec3fb3f3c5454199b64c4520179790cd,SensorGroupingTags/Oceanview_Hotel,Default-First-Site-Name,Windows
OWS,775435209df14c20946d1132cca4d812,00-15-5D-0A-9E-0C,Windows Server 2022,Microsoft Corporation,2026-03-05T21:36:31Z,Managed,fa84cb3236ff444ba43e3239f4392771,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
OWS18277YBLEYHE,df41f96ec07043a699672ae194a34a75,"E0-D5-5E-6D-C9-11, E0-D5-5E-6D-C9-13",Windows 10,"Gigabyte Technology Co., Ltd.",2026-03-05T21:55:22Z,Managed,50bb8ddd534a4fd2ab74021a8414619c,SensorGroupingTags/The_Hollywood_Roosevelt,,Windows
OWS24305NR2CWHE,67d75ffb4a9e4cb9940fcd1b4f4875c6,"74-56-3C-BA-97-C8, 74-56-3C-BA-97-C9",Windows 10,"Gigabyte Technology Co., Ltd.",2026-03-05T21:48:21Z,Managed,669885f9a36b448ba81ed88b0a424fe6,SensorGroupingTags/San_Ysidro_Ranch,,Windows
PATRICIADF,ea82338e40f64ee7bd0fb2bc90d2abf2,AC-45-EF-EB-13-4C,Windows 11,LENOVO,2026-03-05T21:04:25Z,Managed,475e5df4c1d242b0855c70380485b811,SensorGroupingTags/Dragonfly_Strategists,,Windows
PLR-DT-FRONTDES,7702d385390a4f8c9f40ef3fe559efa6,D8-BB-C1-89-48-DD,Windows 10,LENOVO,2026-03-05T22:04:48Z,Managed,321bfb54b1c14f0189728c6a77f74333,SensorGroupingTags/Plaza_La_Reina_Hotel,Default-First-Site-Name,Windows
PROGRAM-MANAGER,08cb2145f0bd4833a2c3fe995433dcbb,"9C-7B-EF-3E-14-91, 5C-BA-EF-32-3A-2B",Windows 11,HP,2026-03-05T21:51:38Z,Managed,980182f305374976a849e0c3e8b27569,SensorGroupingTags/First_to_Serve_Mid_City_2,,Windows
QB-SERVER,ca6590216e264a3591f96a6cce75129c,00-15-5D-EB-06-00,Windows Server 2019,Microsoft Corporation,2026-03-05T21:39:33Z,Managed,cb27557ef5574be498ca58c00a8d86f8,SensorGroupingTags/Rountree_Consulting,Default-First-Site-Name,Windows
RABBITS,4734437842964d689c5e1d38e448903d,58-CE-2A-75-7A-7E,Windows 11,Microsoft Corporation,2026-03-05T22:02:05Z,Managed,e42d993473b64088a50715b6ef483af8,SensorGroupingTags/Innovative_Dining_Group,,Windows
RTC-DT-02,ca6590216e264a3591f96a6cce75129c,04-7C-16-FD-52-3C,Windows 11,LENOVO,2026-03-05T22:04:15Z,Managed,7977ab28091541bb8ec645d9437cdf44,SensorGroupingTags/Rountree_Consulting,Default-First-Site-Name,Windows
RTC-DT-03,ca6590216e264a3591f96a6cce75129c,"04-7C-16-FD-52-3D, C4-47-4E-07-C2-7C",Windows 11,LENOVO,2026-03-05T21:55:53Z,Managed,e2a43c9e8d274dd7966fdd1e81ba17cc,SensorGroupingTags/Rountree_Consulting,Default-First-Site-Name,Windows
RTC-HOST,ca6590216e264a3591f96a6cce75129c,80-30-E0-42-20-79,Windows Server 2019,HPE,2026-03-05T21:55:07Z,Managed,ded621127c28425586809c0024c6a633,SensorGroupingTags/Rountree_Consulting,Default-First-Site-Name,Windows
RTC-L-01,ca6590216e264a3591f96a6cce75129c,"00-09-0F-FE-00-01, 4C-B0-4A-93-57-24",Windows 11,LENOVO,2026-02-26T01:52:01Z,Managed,26a128bac1294449b707a63cebac05d3,SensorGroupingTags/Rountree_Consulting,Default-First-Site-Name,Windows
RTC-L-02,ca6590216e264a3591f96a6cce75129c,"00-09-0F-FE-00-01, 4C-B0-4A-92-AD-B0",Windows 11,LENOVO,2026-03-05T01:24:54Z,Managed,be23445ba98a4960b9755ca5c711db91,SensorGroupingTags/Rountree_Consulting,Default-First-Site-Name,Windows
SALESCOOR-ED,4981b90e8d6f46bbadc7b69178ab2fe6,00-4E-01-AC-AE-5E,Windows 10,Dell Inc.,2026-02-25T20:48:53Z,Managed,8f64eab079bc456f8ff67d29c624a1c9,SensorGroupingTags/Triumph_Hotels_Hotel_Edison,Default-First-Site-Name,Windows
SBH--31,42ffc57030a845fb977565060d7288b4,C8-D3-FF-3D-4D-B4,Windows 10,HP,2026-03-05T21:51:11Z,Managed,52dc790aa2bb49aaaf6360db95a6ee28,SensorGroupingTags/Sixty_Beverly_Hills,SixtyCollectiveBeverlyHills,Windows
SBH--33,,,Windows,LENOVO,2026-02-25T19:11:52Z,Managed,43127d7e37c647bd9c3c5c15da241cc4,SensorGroupingTags/Sixty_Beverly_Hills,,Windows
SBH-D-01,42ffc57030a845fb977565060d7288b4,C8-53-09-61-05-DF,Windows 11,LENOVO,2026-03-05T22:03:45Z,Managed,8f8241817cd8408f9852664e221e0bdd,SensorGroupingTags/Sixty_Beverly_Hills,SixtyCollectiveBeverlyHills,Windows
SBH-D-02,42ffc57030a845fb977565060d7288b4,C8-53-09-5B-21-27,Windows 11,LENOVO,2026-03-05T21:46:37Z,Managed,b71ff5f7662848f5b1e0a67d40884281,SensorGroupingTags/Sixty_Beverly_Hills,SixtyCollectiveBeverlyHills,Windows
SBH-L-001,42ffc57030a845fb977565060d7288b4,"F8-CE-72-01-A8-31, FC-6D-77-0B-99-10",Windows 11,LENOVO,2026-03-05T21:59:53Z,Managed,4c03c48cbc9b41a18ff5bb940e62beb5,SensorGroupingTags/Sixty_Beverly_Hills,SixtyCollectiveBeverlyHills,Windows
SBHBH-MDF-ACT01,42ffc57030a845fb977565060d7288b4,00-15-5D-04-63-05,Windows Server 2019,Microsoft Corporation,2026-03-05T21:25:41Z,Managed,9d7b2b28632944af8c091a5a0f1a0f0c,SensorGroupingTags/Sixty_Beverly_Hills,,Windows
SBHBH-MDF-DC01,42ffc57030a845fb977565060d7288b4,00-15-5D-04-63-06,Windows Server 2022,Microsoft Corporation,2026-03-05T21:48:52Z,Managed,a5038ae1baef48cdbd592553d0910cc2,SensorGroupingTags/Sixty_Beverly_Hills,SixtyCollectiveBeverlyHills,Windows
SBHBH-MDF-DLS01,42ffc57030a845fb977565060d7288b4,00-15-5D-04-63-04,Windows Server 2022,Microsoft Corporation,2026-03-05T21:35:55Z,Managed,f41dd6f47357410da1b92ef1c8cf4024,SensorGroupingTags/Sixty_Beverly_Hills,,Windows
SBHBH-MDF-FP01,42ffc57030a845fb977565060d7288b4,00-15-5D-04-63-08,Windows Server 2022,Microsoft Corporation,2026-03-05T21:41:55Z,Managed,fcee42c198894ce793434e1cf62afb27,SensorGroupingTags/Sixty_Beverly_Hills,SixtyCollectiveBeverlyHills,Windows
SBHBH-MDF-IFC02,42ffc57030a845fb977565060d7288b4,00-15-5D-04-63-0A,Windows Server 2022,Microsoft Corporation,2026-03-05T21:49:55Z,Managed,065d257b0c7d44a7829151f95abd05d6,SensorGroupingTags/Sixty_Beverly_Hills,SixtyCollectiveBeverlyHills,Windows
SBHBH-MDF-OPI02,42ffc57030a845fb977565060d7288b4,00-15-5D-04-63-0B,Windows Server 2022,Microsoft Corporation,2026-03-05T21:52:14Z,Managed,f80de147e663484f90afbe3e6664aa31,SensorGroupingTags/Sixty_Beverly_Hills,SixtyCollectiveBeverlyHills,Windows
SBHCHSKMGR,42ffc57030a845fb977565060d7288b4,1C-69-7A-F8-EA-51,Windows 11,LENOVO,2026-03-05T21:58:52Z,Managed,e4518f45a66d466297af14f945f38972,SensorGroupingTags/Sixty_Beverly_Hills,,Windows
SBHLCHEF,42ffc57030a845fb977565060d7288b4,"88-A4-C2-EE-4D-23, 50-C2-E8-F4-EB-31",Windows 11,LENOVO,2026-03-03T08:08:04Z,Managed,114a9df8b07d47e9805be4d624e7ebae,SensorGroupingTags/Sixty_Beverly_Hills,SixtyCollectiveBeverlyHills,Windows
SBHLSALES01,42ffc57030a845fb977565060d7288b4,"5C-FF-35-DB-A6-80, 00-93-37-50-DD-90",Windows 11,LENOVO,2026-03-05T18:58:42Z,Managed,7b2e1a36b3964a9eb0c48eec573baa97,SensorGroupingTags/Sixty_Beverly_Hills,SixtyCollectiveBeverlyHills,Windows
SCP-D5356,353b7f9c0e804b95b0a1b09b9da14a66,04-D3-B0-E0-09-DE,Windows 10,LENOVO,2026-03-05T22:00:58Z,Managed,29ccf6e2714f4f9a822b8d73998c0584,SensorGroupingTags/The_Aster,Default-First-Site-Name,Windows
SCVSM-005,88d5d49def4f40ee820af18ea8c0b5d0,C0-35-32-89-24-F9,Windows 11,LENOVO,2026-03-05T21:22:46Z,Managed,6753e8102bd44ea3a4c7c330f5184c6f,SensorGroupingTags/San_Vicente_Club_Santa_Monica,,Windows
SH-LEGAL-9002,775435209df14c20946d1132cca4d812,"00-09-0F-AA-00-01, 38-CA-84-52-67-59, 64-D6-9A-27-CD-E2",Windows 11,HP,2026-03-05T21:50:58Z,Managed,b5a635d479cc4edfa573ea28506aea0a,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-MIS-WS1-2291,775435209df14c20946d1132cca4d812,7C-57-58-34-1F-E2,Windows 11,HP,2026-03-05T21:29:37Z,Managed,59c918a838c14a5b8a32a603eef2de0d,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-VAULT2,775435209df14c20946d1132cca4d812,B4-96-91-40-58-CC,Windows Server 2019,Supermicro,2026-03-05T21:53:12Z,Managed,bade25003d1b4c6ab15b4c978f1413d5,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-W10-FCR-1772,775435209df14c20946d1132cca4d812,B4-96-91-40-5A-2E,Windows 11,HP,2026-03-05T21:31:58Z,Managed,aebab283da214feba47438fa25b0eb15,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WS-ENG1-9102,775435209df14c20946d1132cca4d812,"48-9E-BD-3F-7D-87, 64-BC-58-6B-95-63",Windows 11,HP,2026-03-05T22:03:45Z,Managed,8e1a917a4f8946f7b03e7a122b45768c,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WS-ENG2-9167,775435209df14c20946d1132cca4d812,10-B6-76-7F-D5-DA,Windows 11,HP,2026-03-05T21:37:26Z,Managed,ab3b77b788024eb594ac4401b7d2840c,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WS-ENG4-9169,775435209df14c20946d1132cca4d812,10-B6-76-7F-D7-8D,Windows 11,HP,2026-03-05T21:43:52Z,Managed,5543b9a2eedb4d78929cdfb85846c821,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WS-FB1-9150,775435209df14c20946d1132cca4d812,10-B6-76-89-B9-AA,Windows 11,HP,2026-03-05T21:41:35Z,Managed,5376f52650444a15a1771a88996e4b51,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WS-FB2-9170,775435209df14c20946d1132cca4d812,10-B6-76-7F-D6-23,Windows 11,HP,2026-03-05T21:27:33Z,Managed,8adf46f3bce44dc8a71156a60f9b14db,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WS-FD1-9126,775435209df14c20946d1132cca4d812,48-EA-62-9A-0A-13,Windows 11,HP,2026-03-05T21:32:10Z,Managed,f5012ca793824407b91e143f0723b8e1,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WS-FD2-9123,775435209df14c20946d1132cca4d812,24-FB-E3-2C-B5-69,Windows 11,HP,2026-03-05T21:57:31Z,Managed,8c5bbdbcf90b4890884e7c58283b96f0,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WS-FD3-9125,775435209df14c20946d1132cca4d812,"24-FB-E3-2C-B6-2D, 54-E4-ED-04-57-D1",Windows 11,HP,2026-03-05T21:43:17Z,Managed,a433294d44084f5c8898399a0a40718e,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WS-HR2-9120,775435209df14c20946d1132cca4d812,"48-9E-BD-45-F1-04, 84-1B-77-1F-2C-87",Windows 11,HP,2026-03-05T22:01:53Z,Managed,28664bf074c44b46b5c11dd244c929f7,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WS-HR3-9139,775435209df14c20946d1132cca4d812,10-B6-76-89-B6-34,Windows 11,HP,2026-03-05T21:46:00Z,Managed,1a689331bf614a12a5dd345188c33da5,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WS-HSK1-9142,775435209df14c20946d1132cca4d812,10-B6-76-1A-D9-1F,Windows 11,HP,2026-03-05T21:58:02Z,Managed,ba35c0ec1ed5428da982324ddbebd77f,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WS-HSK2-9148,775435209df14c20946d1132cca4d812,10-B6-76-89-BD-58,Windows 11,HP,2026-03-05T21:59:33Z,Managed,74afce1cad81463b92ee2dd0695c3abd,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WS-IT2-9164,775435209df14c20946d1132cca4d812,50-81-40-24-76-3D,Windows 11,HP,2026-03-05T21:44:58Z,Managed,86f3268e4cdd4098bb87ed9799e959dc,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WS-REV1-4001,775435209df14c20946d1132cca4d812,"5C-28-86-7B-69-47, 70-32-17-7E-B9-63",Windows 11,HP,2026-03-05T21:44:11Z,Managed,29eba32f4efc40f6a71ee6cf6e4a7f2b,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WS-REV3-9141,775435209df14c20946d1132cca4d812,10-B6-76-89-B7-D6,Windows 11,HP,2026-03-05T21:49:49Z,Managed,68797acd661840bfa9d475a261ebacdb,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WS-SEC1-9145,775435209df14c20946d1132cca4d812,48-EA-62-F2-DD-53,Windows 11,HP,2026-03-05T21:04:01Z,Managed,72c4f84b8cc74f2faa399336f08fc138,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WS-SLS-9140,775435209df14c20946d1132cca4d812,10-B6-76-1A-D9-10,Windows 11,HP,2026-03-05T21:56:38Z,Managed,d27f47cf69c1497f854dc6071f02ec6e,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WS-SLS1-2272,775435209df14c20946d1132cca4d812,"7C-4D-8F-18-3F-28, BC-F4-D4-54-DC-DD",Windows 11,HP,2026-03-05T21:37:05Z,Managed,93f1acb413374221bd06aa02a89e324c,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WS-TVB-9132,775435209df14c20946d1132cca4d812,F8-89-D2-AA-1E-1D,Windows 11,HP,2026-03-05T22:02:03Z,Managed,11ef6cb35cb14d789aa9a7606d3ce283,SensorGroupingTags/Shore_Hotel,,Windows
SH-WX-FB3-1275,775435209df14c20946d1132cca4d812,EC-B1-D7-66-F6-FE,Windows 10,Hewlett-Packard,2026-03-05T21:49:26Z,Managed,5137dcd5df884289a61e80b5ffbf480e,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WX-GS3-0743,775435209df14c20946d1132cca4d812,EC-B1-D7-6F-37-2F,Windows 10,Hewlett-Packard,2026-03-05T22:02:26Z,Managed,fb12f2ad91a840559fc5f6e74d0ec6a0,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WX-ITBK-1771,775435209df14c20946d1132cca4d812,C8-D9-D2-32-6E-9B,Windows 11,HP,2026-03-05T21:32:32Z,Managed,cc9fbe4f77744c6f9fb2a0d92eb4d0df,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WX-NTB2-1975,775435209df14c20946d1132cca4d812,28-16-AD-65-61-34,Windows 10,HP,2026-02-21T00:36:46Z,Managed,a168b39e9e904099b4ce504df98da830,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SH-WX-VAL-1667,775435209df14c20946d1132cca4d812,C8-CB-B8-0F-72-0A,Windows 10,Hewlett-Packard,2026-03-05T21:43:19Z,Managed,0501105edaaa448cac573e394ae99476,SensorGroupingTags/Shore_Hotel,,Windows
SHO-AMBIANCE,775435209df14c20946d1132cca4d812,5C-ED-8C-2A-36-A8,Windows Server 2019,HPE,2026-03-05T21:32:38Z,Managed,6680c0f3dc7848249dd6218d1eb43407,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SHO-CALLRECORDI,775435209df14c20946d1132cca4d812,B4-96-91-40-59-5E,Windows Server 2019,HP,2026-03-05T21:37:58Z,Managed,ebfde5a4c58047c0b46ac77a8e3ed9e7,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SHO-CVPS,775435209df14c20946d1132cca4d812,00-15-5D-D3-21-12,Windows Server 2019,Microsoft Corporation,2026-03-05T21:39:24Z,Managed,6dfdbf5de5b84c209a40d2104d5f7f41,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SHO-EREG,775435209df14c20946d1132cca4d812,00-15-5D-D3-21-0C,Windows Server 2022,Microsoft Corporation,2026-03-05T21:57:07Z,Managed,6238f4ef191842c185d8f21ba53fee5e,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SHO-OPS-9007,775435209df14c20946d1132cca4d812,"C0-18-03-71-64-EE, 48-51-C5-37-C3-A5",Windows 11,HP,2026-03-05T22:02:00Z,Managed,6590f3a5a5184ddb9c2f1755df26504c,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SHO-SEC-06-2180,775435209df14c20946d1132cca4d812,84-69-93-50-EC-6E,Windows 11,HP,2026-03-05T22:03:39Z,Managed,8cf4d398c5d04bf6bf3e84bb51ff0c10,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SHODC,775435209df14c20946d1132cca4d812,48-DF-37-86-22-38,Windows Server 2019,HPE,2026-03-05T21:46:54Z,Managed,c993cbf4541f443cb78c3fdfb456798e,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SHOHYPER,775435209df14c20946d1132cca4d812,"48-DF-37-86-22-CF, 48-DF-37-86-22-CE",Windows Server 2019,HPE,2026-03-05T22:01:35Z,Managed,96c41c53f1f1403fa8738c6414df4d3a,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SHSM-IFC01,775435209df14c20946d1132cca4d812,00-15-5D-D3-21-0B,Windows 11,Microsoft Corporation,2026-03-05T22:04:20Z,Managed,041f7021b9004be5a25105ab079c1a92,SensorGroupingTags/Shore_Hotel,Default-First-Site-Name,Windows
SILVIANUC,c3c1fb151d2c4ecca3286b9b5fcfefb1,"94-C6-91-1A-29-33, 00-24-D6-CF-4C-CF",Windows 10,Intel Corporation,2026-03-05T21:46:07Z,Managed,ecb3084c00c0410da0c97fc2150e6674,SensorGroupingTags/Diversity_HS_Los_Angeles,,Windows
SMH-GSC-WX-GN,6995a21f7ff246a2bfb178d4340ca3ee,7C-57-58-35-53-4D,Windows 11,HP,2026-03-05T21:39:27Z,Managed,14779ae887e64c25963f98e7225da062,SensorGroupingTags/Santa_Monica_Motel,,Windows
SMH-WS-OPI-2043,6995a21f7ff246a2bfb178d4340ca3ee,80-E8-2C-FE-0F-24,Windows 11,HP,2026-03-05T21:39:08Z,Managed,ef075ca1fce748d2a3305fadbf90e0cc,SensorGroupingTags/Santa_Monica_Motel,Default-First-Site-Name,Windows
SPARELAPTOP,074235de3b0547f0bc97e35ec8cec8ac,F4-7B-09-7C-28-15,Windows 11,LENOVO,2026-03-02T17:01:17Z,Managed,666e4b78aa224e22b1bab69fa0c4c128,SensorGroupingTags/Nexplay,,Windows
STARSHIP,4b0ee933473a40988ceda3c632687df6,54-BF-64-5D-DC-53,Windows 10,Dell Inc.,2026-03-05T21:35:59Z,Managed,46bc07b390ff426d9c221d2c18b23ea0,SensorGroupingTags/Western_Switches_and_Controls,Default-First-Site-Name,Windows
